Unnamed: 0,Book_ID,Keyword,Snippet,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,snippet_id,document,LoCC_group,Period,sentence_id,sentence_number,contains_target_term,near_target_term,bertopic_topic,bertopic_topic_probability,model_group
6055,62409,morphine,"The doctor had left morphine , with explicit directions for its administration should it be required.",62409,"Burroughs, Edgar Rice",PS,1923,male,Unknown,Anonymous,4846,the doctor had left morphine with explicit directions for its administration should it be required,American Literature,1912-1930,4846_6,6,True,True,23,1.0,context_leaf_mcs60_ms1_nn10
6055,62409,morphine,"The burns, while numerous, and reaching from his left ankle to his cheek, were superficial, and, though painful, not necessarily dangerous.",62409,"Burroughs, Edgar Rice",PS,1923,male,Unknown,Anonymous,4846,the burns while numerous and reaching from his left ankle to his cheek were superficial and though painful not necessarily dangerous,American Literature,1912-1930,4846_7,7,False,True,2,0.3482425668444365,context_leaf_mcs60_ms1_nn10
6056,62409,morphine,It is as much your duty to protect your sister’s mind as to protect her body.” “I knew you’d think as I do about it; but let me tell you it was an awful jolt to the cherished Pennington hospitality.,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Anonymous,4847,it is as much your duty to protect your sister s mind as to protect her body i knew you d think as i do about it but let me tell you it was an awful jolt to the cherished pennington hospitality,American Literature,1912-1930,4847_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6056,62409,morphine,"I hope I never have to do it again!” “I hope you never do.” He commenced to show increasing signs of suffering, presently, and then he asked for morphine .",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Anonymous,4847,i hope i never have to do it again i hope you never do he commenced to show increasing signs of suffering presently and then he asked for morphine,American Literature,1912-1930,4847_4,4,True,True,30,0.9758491247928917,context_leaf_mcs60_ms1_nn10
6056,62409,morphine,"“I don’t want to take it unless I have to,” he explained.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Anonymous,4847,i don t want to take it unless i have to he explained,American Literature,1912-1930,4847_5,5,False,True,17,0.942089225062678,context_leaf_mcs60_ms1_nn10
6057,62409,morphine,"Pennington’s innocence.” “Is that all?” inquired Bartolo, grinning broadly.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,he,4848,pennington s innocence is that all inquired bartolo grinning broadly,American Literature,1912-1930,4848_4,4,False,True,5,0.6178881577477757,context_leaf_mcs60_ms1_nn10
6057,62409,morphine,"“That is all.” “And if I don’t do it--eh?” “Then I shall go before the grand jury and tell them about you, and Allen--about the opium and the morphine and the cocaine--how you smuggled the stolen booze from the ship off the coast up into the mountains.” “You think you would do that?” he asked.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,he,4848,that is all and if i don t do it eh then i shall go before the grand jury and tell them about you and allen about the opium and the morphine and the cocaine how you smuggled the stolen booze from the ship off the coast up into the mountains you think you would do that he asked,American Literature,1912-1930,4848_5,5,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6057,62409,morphine,Wouldn’t I be telling everything I know about you?,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,he,4848,wouldn t i be telling everything i know about you,American Literature,1912-1930,4848_6,6,False,True,10,1.0,context_leaf_mcs60_ms1_nn10
6059,62409,morphine,That was probably the reason why she didn’t want to live.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4849,that was probably the reason why she didn t want to live,American Literature,1912-1930,4849_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6059,62409,morphine,"The morphine I had to give her to quiet her would have killed three ordinary men.” And so Guy Evans came to know the terrible fate that had robbed his sister of her dreams, of her ambition, and finally of her life.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4849,the morphine i had to give her to quiet her would have killed three ordinary men and so guy evans came to know the terrible fate that had robbed his sister of her dreams of her ambition and finally of her life,American Literature,1912-1930,4849_6,6,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6059,62409,morphine,He placed the full responsibility upon the man whose picture had stood in its silver frame upon the girl’s dressing table.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4849,he placed the full responsibility upon the man whose picture had stood in its silver frame upon the girl s dressing table,American Literature,1912-1930,4849_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6060,62409,morphine,"And yet, as she looked at the syringe, and realized that its contents held surcease of sorrow, that it held quiet and rest and peace, she felt only repugnance toward it.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4850,and yet as she looked at the syringe and realized that its contents held surcease of sorrow that it held quiet and rest and peace she felt only repugnance toward it,American Literature,1912-1930,4850_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6060,62409,morphine,Not even remotely did she consider the possibility of resorting again to the false happiness of morphine .,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4850,not even remotely did she consider the possibility of resorting again to the false happiness of morphine,American Literature,1912-1930,4850_3,3,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6060,62409,morphine,"She knew now that she was freer from its temptations than one who had never used it; but she felt that after to-night, with the avowal of Pennington’s love still in her ears, she must no longer keep in her possession a thing so diametrically opposed to the cleanliness of his life and his character.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4850,she knew now that she was freer from its temptations than one who had never used it but she felt that after to night with the avowal of pennington s love still in her ears she must no longer keep in her possession a thing so diametrically opposed to the cleanliness of his life and his character,American Literature,1912-1930,4850_4,4,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6061,62469,soporific,And the two ambitions were irreconcilable; for it was already clear that Lady Gundred could not amuse--certainly not while Lady Pope was of the party.,62469,"Farrer, Reginald",PR,1907,male,Female,Hoope,4851,and the two ambitions were irreconcilable for it was already clear that lady gundred could not amuse certainly not while lady pope was of the party,English Literature,1881-1911,4851_4,4,False,True,42,1.0,context_leaf_mcs60_ms1_nn10
6061,62469,soporific,Hoope-Arkwright regret that she had infused the gay and sparkling element of the young woman into what she had meant to be the serene if soporific delights of a dinner made illustrious by the presence of March and Brakelond.,62469,"Farrer, Reginald",PR,1907,male,Female,Hoope,4851,hoope arkwright regret that she had infused the gay and sparkling element of the young woman into what she had meant to be the serene if soporific delights of a dinner made illustrious by the presence of march and brakelond,English Literature,1881-1911,4851_5,5,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6061,62469,soporific,"But it was now too late for regret, and no entreaties could soften Lady Gundred’s determination to go.",62469,"Farrer, Reginald",PR,1907,male,Female,Hoope,4851,but it was now too late for regret and no entreaties could soften lady gundred s determination to go,English Literature,1881-1911,4851_6,6,False,True,42,1.0,context_leaf_mcs60_ms1_nn10
6062,62533,narcotic,Similar measures such as had doubtless silenced the dogs.,62533,"Cullum, Ridgwell",PR,1926,male,Unknown,Anonymous,4852,similar measures such as had doubtless silenced the dogs,English Literature,1912-1930,4852_7,7,False,True,44,1.0,context_leaf_mcs60_ms1_nn10
6062,62533,narcotic,"A whiff of some pungent narcotic and the sleep of these creatures, human as well as canine, would be infallibly prolonged.",62533,"Cullum, Ridgwell",PR,1926,male,Unknown,Anonymous,4852,a whiff of some pungent narcotic and the sleep of these creatures human as well as canine would be infallibly prolonged,English Literature,1912-1930,4852_8,8,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6062,62533,narcotic,The search went on to its conclusion.,62533,"Cullum, Ridgwell",PR,1926,male,Unknown,Anonymous,4852,the search went on to its conclusion,English Literature,1912-1930,4852_9,9,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6063,62602,narcotic,"Duncan, having secretly informed Macbeth of his intentions, feigned a desire to surrender, and protracted the negotiation, until at last, having learned that Macbeth had collected a sufficient force, he appointed a day for giving up the fortress; and, meanwhile, he offered to send the Norwegians a supply of provisions, which they accepted all the more eagerly because they had suffered greatly from famine for several days.",62602,"Guizot, François",PR,1852,,Male,Duncan,4853,duncan having secretly informed macbeth of his intentions feigned a desire to surrender and protracted the negotiation until at last having learned that macbeth had collected a sufficient force he appointed a day for giving up the fortress and meanwhile he offered to send the norwegians a supply of provisions which they accepted all the more eagerly because they had suffered greatly from famine for several days,English Literature,1850-1880,4853_1,1,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6063,62602,narcotic,"The bread and ale with which he furnished them had been adulterated with the juice of an extremely narcotic berry, so that, having eaten and drank greedily, they fell into ""a fast dead sleep, that in manner it was impossible to awake them."" Then Duncan sent word to Macbeth, who arriving in all haste, and entering without opposition into the camp, massacred almost all the Norwegians, most of whom never stirred, while the others were rendered so dizzy by the effects of the narcotic that they could make no defense.",62602,"Guizot, François",PR,1852,,Male,Duncan,4853,the bread and ale with which he furnished them had been adulterated with the juice of an extremely narcotic berry so that having eaten and drank greedily they fell into a fast dead sleep that in manner it was impossible to awake them then duncan sent word to macbeth who arriving in all haste and entering without opposition into the camp massacred almost all the norwegians most of whom never stirred while the others were rendered so dizzy by the effects of the narcotic that they could make no defense,English Literature,1850-1880,4853_2,2,True,True,6,0.4671318224658634,context_leaf_mcs60_ms1_nn10
6063,62602,narcotic,"A large number of sailors from the Norwegian fleet, who had come to share in the abundance which prevailed in the camp, shared also in the fate of their",62602,"Guizot, François",PR,1852,,Male,Duncan,4853,a large number of sailors from the norwegian fleet who had come to share in the abundance which prevailed in the camp shared also in the fate of their,English Literature,1850-1880,4853_3,3,False,True,9,1.0,context_leaf_mcs60_ms1_nn10
